user_id_key,business_id_key,stars,business_name
1879,0,5.0,Dunn's Famous
1880,20,3.0,The Bier Markt
1881,20,4.0,The Bier Markt
1882,20,1.0,The Bier Markt
1883,20,4.0,The Bier Markt
1884,20,1.0,The Bier Markt
1885,20,4.0,The Bier Markt
1886,20,5.0,The Bier Markt
1887,20,2.0,The Bier Markt
1887,5,5.0,La Chronique
1888,20,2.0,The Bier Markt
1889,20,5.0,The Bier Markt
1890,20,1.0,The Bier Markt
1891,20,3.0,The Bier Markt
1892,20,1.0,The Bier Markt
1893,20,1.0,The Bier Markt
1894,20,1.0,The Bier Markt
1895,20,4.0,The Bier Markt
1896,20,1.0,The Bier Markt
1897,20,4.0,The Bier Markt
1898,20,5.0,The Bier Markt
1898,26,4.0,Les 3 Brasseurs
1899,20,4.0,The Bier Markt
1900,20,4.0,The Bier Markt
1901,20,4.0,The Bier Markt
1902,0,5.0,Dunn's Famous
1903,5,5.0,La Chronique
1904,9,5.0,Cacao 70
1905,48,5.0,L'Oeufrier
1906,9,5.0,Cacao 70
1907,9,4.0,Cacao 70
1908,9,5.0,Cacao 70
1909,2,4.0,Stash Café
1909,30,3.0,Second Cup
1910,17,4.0,Les 3 Brasseurs
1911,12,2.0,Les 3 Brasseurs
1912,25,4.0,Le Warehouse
1913,13,3.0,L’Entrepôt - Mont-Royal
1914,63,4.0,Copper Branch
1915,5,1.0,La Chronique
1916,1,2.0,Copper Branch
1917,6,2.0,Toi Moi & Café
1918,13,4.0,L’Entrepôt - Mont-Royal
1919,2,5.0,Stash Café
1920,3,2.0,La Société Montréal
1921,12,3.0,Les 3 Brasseurs
1922,48,1.0,L'Oeufrier
1922,48,1.0,L'Oeufrier
1923,66,3.0,Burger King
1923,22,1.0,Mon Shing
1924,58,5.0,Casserole Kréole
1925,15,3.0,Freshii
1925,9,4.0,Cacao 70
1926,55,1.0,Ristorante Il Cenone
1927,29,1.0,Cacao 70
1928,40,3.0,Holiday Inn Montreal Centreville Downtown
1929,13,5.0,L’Entrepôt - Mont-Royal
1930,14,5.0,La Bella Italiana
1931,14,5.0,La Bella Italiana
1932,14,5.0,La Bella Italiana
1933,14,4.0,La Bella Italiana
1934,14,4.0,La Bella Italiana
1935,14,5.0,La Bella Italiana
1936,14,4.0,La Bella Italiana
1937,14,5.0,La Bella Italiana
1938,14,3.0,La Bella Italiana
1939,14,5.0,La Bella Italiana
1940,17,5.0,Les 3 Brasseurs
1941,29,2.0,Cacao 70
1942,0,4.0,Dunn's Famous
1943,22,2.0,Mon Shing
1943,16,3.0,Restaurant Bitoque
1944,0,4.0,Dunn's Famous
1945,13,2.0,L’Entrepôt - Mont-Royal
1946,25,3.0,Le Warehouse
1947,17,4.0,Les 3 Brasseurs
1948,17,1.0,Les 3 Brasseurs
1949,3,4.0,La Société Montréal
1950,12,4.0,Les 3 Brasseurs
1951,1,5.0,Copper Branch
1952,12,2.0,Les 3 Brasseurs
1953,6,4.0,Toi Moi & Café
1954,17,1.0,Les 3 Brasseurs
1955,2,5.0,Stash Café
1956,36,2.0,Le Vieux Dublin Pub & Restaurant
1957,0,5.0,Dunn's Famous
1958,17,4.0,Les 3 Brasseurs
1959,0,4.0,Dunn's Famous
1960,3,4.0,La Société Montréal
1961,24,5.0,Tri Express
1962,24,2.0,Tri Express
1963,38,5.0,Restaurant Sai Gwan
1964,2,5.0,Stash Café
1965,2,5.0,Stash Café
1966,36,3.0,Le Vieux Dublin Pub & Restaurant
1967,9,5.0,Cacao 70
1968,24,5.0,Tri Express
1969,12,3.0,Les 3 Brasseurs
1970,24,4.0,Tri Express
1971,9,5.0,Cacao 70
1972,67,4.0,Copper Branch
1973,0,4.0,Dunn's Famous
1974,0,3.0,Dunn's Famous
1975,26,4.0,Les 3 Brasseurs
1976,2,5.0,Stash Café
1977,16,4.0,Restaurant Bitoque
1978,24,1.0,Tri Express
1979,34,1.0,Bâton Rouge Steakhouse & Bar
1980,13,4.0,L’Entrepôt - Mont-Royal
1981,48,1.0,L'Oeufrier
1982,9,4.0,Cacao 70
1983,38,4.0,Restaurant Sai Gwan
1984,12,4.0,Les 3 Brasseurs
1985,0,4.0,Dunn's Famous
1986,27,3.0,Pigeon
1987,51,1.0,Copper Branch
1988,51,5.0,Copper Branch
1989,51,5.0,Copper Branch
1990,51,4.0,Copper Branch
1991,51,1.0,Copper Branch
1992,51,3.0,Copper Branch
1993,24,1.0,Tri Express
1994,17,2.0,Les 3 Brasseurs
1995,25,2.0,Le Warehouse
1996,24,5.0,Tri Express
1997,15,3.0,Freshii
1998,15,4.0,Freshii
1999,15,1.0,Freshii
2000,15,2.0,Freshii
2001,15,1.0,Freshii
2002,24,5.0,Tri Express
2003,3,4.0,La Société Montréal
2004,12,2.0,Les 3 Brasseurs
2005,12,4.0,Les 3 Brasseurs
2006,29,3.0,Cacao 70
2007,2,3.0,Stash Café
2008,2,5.0,Stash Café
2009,49,1.0,Dany Pizza
2010,25,1.0,Le Warehouse
2011,12,2.0,Les 3 Brasseurs
2012,2,5.0,Stash Café
2013,25,1.0,Le Warehouse
2014,12,4.0,Les 3 Brasseurs
2015,9,5.0,Cacao 70
2016,2,5.0,Stash Café
2017,13,2.0,L’Entrepôt - Mont-Royal
2018,13,2.0,L’Entrepôt - Mont-Royal
2019,13,5.0,L’Entrepôt - Mont-Royal
2020,9,4.0,Cacao 70
2021,2,5.0,Stash Café
2022,17,3.0,Les 3 Brasseurs
2023,2,5.0,Stash Café
2024,2,4.0,Stash Café
2025,0,3.0,Dunn's Famous
2026,9,3.0,Cacao 70
2027,12,2.0,Les 3 Brasseurs
2028,17,2.0,Les 3 Brasseurs
2029,17,4.0,Les 3 Brasseurs
2030,34,1.0,Bâton Rouge Steakhouse & Bar
2030,44,5.0,Atami
2031,17,3.0,Les 3 Brasseurs
2032,29,2.0,Cacao 70
2033,2,5.0,Stash Café
2034,26,4.0,Les 3 Brasseurs
2035,12,5.0,Les 3 Brasseurs
2036,25,4.0,Le Warehouse
2037,2,5.0,Stash Café
2038,1,4.0,Copper Branch
2039,1,5.0,Copper Branch
2040,9,5.0,Cacao 70
2041,30,5.0,Second Cup
2042,12,2.0,Les 3 Brasseurs
2042,17,2.0,Les 3 Brasseurs
2043,40,3.0,Holiday Inn Montreal Centreville Downtown
2044,16,3.0,Restaurant Bitoque
2045,12,4.0,Les 3 Brasseurs
2046,12,4.0,Les 3 Brasseurs
2047,12,1.0,Les 3 Brasseurs
2048,0,4.0,Dunn's Famous
2049,0,4.0,Dunn's Famous
2050,12,4.0,Les 3 Brasseurs
2051,17,2.0,Les 3 Brasseurs
2052,4,2.0,Cacao 70
2053,30,4.0,Second Cup
2053,40,4.0,Holiday Inn Montreal Centreville Downtown
2054,12,1.0,Les 3 Brasseurs
2055,22,2.0,Mon Shing
2056,40,3.0,Holiday Inn Montreal Centreville Downtown
2057,12,5.0,Les 3 Brasseurs
2058,12,1.0,Les 3 Brasseurs
2059,13,1.0,L’Entrepôt - Mont-Royal
2060,12,5.0,Les 3 Brasseurs
2061,2,5.0,Stash Café
2062,0,5.0,Dunn's Famous
2063,34,2.0,Bâton Rouge Steakhouse & Bar
2064,12,5.0,Les 3 Brasseurs
2065,3,4.0,La Société Montréal
2066,2,5.0,Stash Café
2067,17,5.0,Les 3 Brasseurs
2068,24,4.0,Tri Express
2069,12,4.0,Les 3 Brasseurs
2070,13,5.0,L’Entrepôt - Mont-Royal
2071,0,5.0,Dunn's Famous
2072,9,5.0,Cacao 70
2073,40,4.0,Holiday Inn Montreal Centreville Downtown
2074,0,2.0,Dunn's Famous
2075,2,4.0,Stash Café
2076,4,5.0,Cacao 70
2077,17,4.0,Les 3 Brasseurs
2078,12,5.0,Les 3 Brasseurs
2079,36,2.0,Le Vieux Dublin Pub & Restaurant
2080,2,4.0,Stash Café
2081,2,4.0,Stash Café
2082,12,5.0,Les 3 Brasseurs
2083,17,4.0,Les 3 Brasseurs
2084,13,4.0,L’Entrepôt - Mont-Royal
2085,17,4.0,Les 3 Brasseurs
2086,17,2.0,Les 3 Brasseurs
2087,17,5.0,Les 3 Brasseurs
2088,2,5.0,Stash Café
2089,38,3.0,Restaurant Sai Gwan
2090,0,2.0,Dunn's Famous
2091,24,5.0,Tri Express
2092,17,4.0,Les 3 Brasseurs
2093,2,5.0,Stash Café
2094,12,2.0,Les 3 Brasseurs
2095,0,4.0,Dunn's Famous
2096,26,2.0,Les 3 Brasseurs
2097,12,3.0,Les 3 Brasseurs
2098,2,4.0,Stash Café
2099,12,4.0,Les 3 Brasseurs
2100,9,4.0,Cacao 70
2101,9,5.0,Cacao 70
2102,40,4.0,Holiday Inn Montreal Centreville Downtown
2103,12,3.0,Les 3 Brasseurs
2104,13,3.0,L’Entrepôt - Mont-Royal
2105,2,5.0,Stash Café
2106,17,4.0,Les 3 Brasseurs
2107,9,3.0,Cacao 70
2108,13,4.0,L’Entrepôt - Mont-Royal
2109,27,5.0,Pigeon
2110,25,5.0,Le Warehouse
2111,25,5.0,Le Warehouse
2112,9,3.0,Cacao 70
2113,9,5.0,Cacao 70
2114,9,4.0,Cacao 70
2115,9,4.0,Cacao 70
2116,9,5.0,Cacao 70
2117,9,3.0,Cacao 70
2118,9,5.0,Cacao 70
2119,9,5.0,Cacao 70
2120,9,1.0,Cacao 70
2121,9,5.0,Cacao 70
2122,9,4.0,Cacao 70
2123,9,2.0,Cacao 70
2124,9,2.0,Cacao 70
2125,9,4.0,Cacao 70
2126,9,5.0,Cacao 70
2127,9,1.0,Cacao 70
2128,9,5.0,Cacao 70
2129,9,4.0,Cacao 70
2130,9,5.0,Cacao 70
2131,9,3.0,Cacao 70
2132,9,4.0,Cacao 70
2133,9,2.0,Cacao 70
2134,9,5.0,Cacao 70
2135,9,4.0,Cacao 70
2136,9,4.0,Cacao 70
2137,9,5.0,Cacao 70
2137,4,1.0,Cacao 70
2138,9,4.0,Cacao 70
2139,9,5.0,Cacao 70
2140,9,1.0,Cacao 70
2141,9,2.0,Cacao 70
2142,9,4.0,Cacao 70
2143,9,4.0,Cacao 70
2144,9,4.0,Cacao 70
2145,9,5.0,Cacao 70
2146,9,5.0,Cacao 70
2147,9,4.0,Cacao 70
2148,9,2.0,Cacao 70
2149,9,1.0,Cacao 70
2150,9,2.0,Cacao 70
2151,9,5.0,Cacao 70
2152,9,5.0,Cacao 70
2153,9,5.0,Cacao 70
2154,9,3.0,Cacao 70
2154,26,4.0,Les 3 Brasseurs
2155,9,5.0,Cacao 70
2156,9,4.0,Cacao 70
2157,9,4.0,Cacao 70
2158,9,5.0,Cacao 70
2159,9,4.0,Cacao 70
2160,9,3.0,Cacao 70
2161,9,4.0,Cacao 70
2161,17,4.0,Les 3 Brasseurs
2162,9,3.0,Cacao 70
2163,9,5.0,Cacao 70
2163,13,5.0,L’Entrepôt - Mont-Royal
2164,9,5.0,Cacao 70
2165,9,5.0,Cacao 70
2166,9,5.0,Cacao 70
2167,9,1.0,Cacao 70
2168,9,5.0,Cacao 70
2169,9,4.0,Cacao 70
2170,9,5.0,Cacao 70
2171,9,4.0,Cacao 70
2172,9,5.0,Cacao 70
2173,9,2.0,Cacao 70
2174,9,5.0,Cacao 70
2175,9,4.0,Cacao 70
2176,9,4.0,Cacao 70
2177,9,1.0,Cacao 70
2178,9,5.0,Cacao 70
2179,9,4.0,Cacao 70
2180,9,5.0,Cacao 70
2181,9,4.0,Cacao 70
2182,9,4.0,Cacao 70
2183,9,5.0,Cacao 70
2184,17,4.0,Les 3 Brasseurs
2185,13,5.0,L’Entrepôt - Mont-Royal
2186,17,5.0,Les 3 Brasseurs
2187,38,3.0,Restaurant Sai Gwan
2188,29,2.0,Cacao 70
2189,7,5.0,Saint-Laurent Warehouse
2190,17,3.0,Les 3 Brasseurs
2191,26,3.0,Les 3 Brasseurs
2192,0,5.0,Dunn's Famous
2193,24,5.0,Tri Express
2194,38,4.0,Restaurant Sai Gwan
2195,24,5.0,Tri Express
2196,0,4.0,Dunn's Famous
2197,25,5.0,Le Warehouse
2198,22,1.0,Mon Shing
2199,26,5.0,Les 3 Brasseurs
2200,12,2.0,Les 3 Brasseurs
2201,6,1.0,Toi Moi & Café
2202,17,5.0,Les 3 Brasseurs
2203,2,4.0,Stash Café
2204,17,4.0,Les 3 Brasseurs
2205,12,3.0,Les 3 Brasseurs
2206,6,5.0,Toi Moi & Café
2207,25,1.0,Le Warehouse
2208,17,4.0,Les 3 Brasseurs
2209,12,2.0,Les 3 Brasseurs
2210,1,4.0,Copper Branch
2211,25,4.0,Le Warehouse
2212,10,2.0,Pasta Casareccia
2213,50,4.0,Copper Branch
2214,17,5.0,Les 3 Brasseurs
2215,25,3.0,Le Warehouse
2216,0,5.0,Dunn's Famous
2217,1,3.0,Copper Branch
2218,0,2.0,Dunn's Famous
2219,5,5.0,La Chronique
2220,17,3.0,Les 3 Brasseurs
2221,2,5.0,Stash Café
2222,0,3.0,Dunn's Famous
2223,25,4.0,Le Warehouse
2224,2,5.0,Stash Café
2225,22,5.0,Mon Shing
2226,24,3.0,Tri Express
2227,40,1.0,Holiday Inn Montreal Centreville Downtown
2228,16,4.0,Restaurant Bitoque
2229,12,3.0,Les 3 Brasseurs
2230,17,3.0,Les 3 Brasseurs
2231,4,5.0,Cacao 70
2232,24,4.0,Tri Express
2233,12,3.0,Les 3 Brasseurs
2234,0,3.0,Dunn's Famous
2235,24,4.0,Tri Express
2236,25,4.0,Le Warehouse
2237,0,5.0,Dunn's Famous
2238,16,5.0,Restaurant Bitoque
2239,0,5.0,Dunn's Famous
2240,10,2.0,Pasta Casareccia
2241,10,5.0,Pasta Casareccia
2242,10,5.0,Pasta Casareccia
2243,10,4.0,Pasta Casareccia
2244,10,4.0,Pasta Casareccia
2245,10,2.0,Pasta Casareccia
2246,10,1.0,Pasta Casareccia
2247,12,4.0,Les 3 Brasseurs
2248,7,1.0,Saint-Laurent Warehouse
2249,7,5.0,Saint-Laurent Warehouse
2250,7,2.0,Saint-Laurent Warehouse
2251,7,5.0,Saint-Laurent Warehouse
2252,7,5.0,Saint-Laurent Warehouse
2253,2,5.0,Stash Café
2254,5,5.0,La Chronique
2255,2,4.0,Stash Café
2256,6,1.0,Toi Moi & Café
2257,56,2.0,Taj Mahal de l'Ouest
2258,56,5.0,Taj Mahal de l'Ouest
2259,56,5.0,Taj Mahal de l'Ouest
2260,0,5.0,Dunn's Famous
2260,13,4.0,L’Entrepôt - Mont-Royal
2261,13,2.0,L’Entrepôt - Mont-Royal
2262,25,3.0,Le Warehouse
2263,29,2.0,Cacao 70
2264,0,3.0,Dunn's Famous
2265,17,4.0,Les 3 Brasseurs
2266,17,4.0,Les 3 Brasseurs
2267,0,4.0,Dunn's Famous
2268,5,5.0,La Chronique
2269,3,5.0,La Société Montréal
2270,2,5.0,Stash Café
2271,12,4.0,Les 3 Brasseurs
2272,12,3.0,Les 3 Brasseurs
2273,26,5.0,Les 3 Brasseurs
2274,12,4.0,Les 3 Brasseurs
2275,4,4.0,Cacao 70
2276,24,3.0,Tri Express
2277,0,4.0,Dunn's Famous
2278,2,4.0,Stash Café
2279,12,5.0,Les 3 Brasseurs
2280,4,2.0,Cacao 70
2281,17,4.0,Les 3 Brasseurs
2282,3,4.0,La Société Montréal
2283,2,5.0,Stash Café
2284,55,5.0,Ristorante Il Cenone
2285,2,5.0,Stash Café
2286,25,5.0,Le Warehouse
2287,13,4.0,L’Entrepôt - Mont-Royal
2288,12,3.0,Les 3 Brasseurs
2289,17,4.0,Les 3 Brasseurs
2290,3,4.0,La Société Montréal
2291,17,5.0,Les 3 Brasseurs
2292,2,5.0,Stash Café
2293,3,4.0,La Société Montréal
2294,39,4.0,La Concession- Boutique + Comptoir Alimentaire
2295,0,5.0,Dunn's Famous
2296,26,4.0,Les 3 Brasseurs
2297,26,4.0,Les 3 Brasseurs
2298,0,5.0,Dunn's Famous
2299,2,4.0,Stash Café
2300,4,1.0,Cacao 70
2301,22,3.0,Mon Shing
2302,13,4.0,L’Entrepôt - Mont-Royal
2303,12,2.0,Les 3 Brasseurs
2304,25,4.0,Le Warehouse
2305,12,3.0,Les 3 Brasseurs
2306,40,1.0,Holiday Inn Montreal Centreville Downtown
2307,3,4.0,La Société Montréal
2308,26,1.0,Les 3 Brasseurs
2309,26,3.0,Les 3 Brasseurs
2310,26,5.0,Les 3 Brasseurs
2311,40,1.0,Holiday Inn Montreal Centreville Downtown
2312,12,2.0,Les 3 Brasseurs
2313,30,4.0,Second Cup
2314,0,4.0,Dunn's Famous
2315,1,5.0,Copper Branch
2316,0,3.0,Dunn's Famous
2317,2,5.0,Stash Café
2318,0,4.0,Dunn's Famous
2319,17,3.0,Les 3 Brasseurs
2320,13,3.0,L’Entrepôt - Mont-Royal
2321,13,4.0,L’Entrepôt - Mont-Royal
2322,12,4.0,Les 3 Brasseurs
2323,43,5.0,Misoya - Cuisine Japonaise Et Coréenne
2324,12,5.0,Les 3 Brasseurs
2325,26,5.0,Les 3 Brasseurs
2326,25,5.0,Le Warehouse
2327,3,3.0,La Société Montréal
2328,30,1.0,Second Cup
2329,0,4.0,Dunn's Famous
2330,25,4.0,Le Warehouse
2331,48,3.0,L'Oeufrier
2331,59,5.0,Pasteizza
2332,17,4.0,Les 3 Brasseurs
2333,13,4.0,L’Entrepôt - Mont-Royal
2334,25,5.0,Le Warehouse
2335,5,4.0,La Chronique
2336,44,3.0,Atami
2337,63,1.0,Copper Branch
2338,63,5.0,Copper Branch
2339,63,5.0,Copper Branch
2340,63,1.0,Copper Branch
2341,63,1.0,Copper Branch
2342,63,4.0,Copper Branch
2343,63,2.0,Copper Branch
2344,2,4.0,Stash Café
2345,29,4.0,Cacao 70
2346,13,5.0,L’Entrepôt - Mont-Royal
2347,37,4.0,Da Bologna
2348,1,4.0,Copper Branch
2349,66,1.0,Burger King
2350,3,4.0,La Société Montréal
2351,30,5.0,Second Cup
2352,29,4.0,Cacao 70
2353,17,5.0,Les 3 Brasseurs
2354,34,2.0,Bâton Rouge Steakhouse & Bar
2355,40,4.0,Holiday Inn Montreal Centreville Downtown
2356,3,1.0,La Société Montréal
2357,26,2.0,Les 3 Brasseurs
2358,29,5.0,Cacao 70
2359,12,1.0,Les 3 Brasseurs
2360,4,4.0,Cacao 70
2361,30,5.0,Second Cup
2362,0,2.0,Dunn's Famous
2363,48,1.0,L'Oeufrier
2364,48,5.0,L'Oeufrier
2365,48,1.0,L'Oeufrier
2366,48,1.0,L'Oeufrier
2367,5,5.0,La Chronique
2368,2,5.0,Stash Café
2369,0,2.0,Dunn's Famous
2370,2,5.0,Stash Café
2371,2,5.0,Stash Café
2372,34,3.0,Bâton Rouge Steakhouse & Bar
2373,40,1.0,Holiday Inn Montreal Centreville Downtown
2374,38,4.0,Restaurant Sai Gwan
2375,17,5.0,Les 3 Brasseurs
2376,0,5.0,Dunn's Famous
2377,12,2.0,Les 3 Brasseurs
2378,58,5.0,Casserole Kréole
2379,58,5.0,Casserole Kréole
2379,62,3.0,Mammina
2380,42,5.0,Petit Tokebi Le
2381,42,5.0,Petit Tokebi Le
2382,2,4.0,Stash Café
2383,43,5.0,Misoya - Cuisine Japonaise Et Coréenne
2384,35,5.0,Wendy's
2385,25,4.0,Le Warehouse
2386,17,5.0,Les 3 Brasseurs
2387,2,5.0,Stash Café
2388,17,4.0,Les 3 Brasseurs
2389,29,4.0,Cacao 70
2390,2,5.0,Stash Café
2391,40,3.0,Holiday Inn Montreal Centreville Downtown
2392,5,5.0,La Chronique
2393,3,3.0,La Société Montréal
2394,24,5.0,Tri Express
2395,24,5.0,Tri Express
2396,0,3.0,Dunn's Famous
2397,0,3.0,Dunn's Famous
2398,2,5.0,Stash Café
2399,12,2.0,Les 3 Brasseurs
2400,6,1.0,Toi Moi & Café
2401,25,4.0,Le Warehouse
2402,2,5.0,Stash Café
2403,2,4.0,Stash Café
2404,2,4.0,Stash Café
2405,2,5.0,Stash Café
2406,2,4.0,Stash Café
2407,2,5.0,Stash Café
2408,2,5.0,Stash Café
2409,2,5.0,Stash Café
2410,2,3.0,Stash Café
2411,2,5.0,Stash Café
2412,2,5.0,Stash Café
2413,2,4.0,Stash Café
2414,2,5.0,Stash Café
2415,2,5.0,Stash Café
2416,2,4.0,Stash Café
2417,2,2.0,Stash Café
2418,2,5.0,Stash Café
2419,2,5.0,Stash Café
2420,2,2.0,Stash Café
2421,2,5.0,Stash Café
2422,2,4.0,Stash Café
2423,2,5.0,Stash Café
2424,2,4.0,Stash Café
2425,2,4.0,Stash Café
2426,2,4.0,Stash Café
2427,2,5.0,Stash Café
2428,2,1.0,Stash Café
2429,2,5.0,Stash Café
2430,2,4.0,Stash Café
2431,2,5.0,Stash Café
2432,2,5.0,Stash Café
2433,2,4.0,Stash Café
2434,2,5.0,Stash Café
2435,2,4.0,Stash Café
2436,2,5.0,Stash Café
2437,2,5.0,Stash Café
2438,2,5.0,Stash Café
2439,2,5.0,Stash Café
2440,2,5.0,Stash Café
2441,2,5.0,Stash Café
2442,2,4.0,Stash Café
2443,2,5.0,Stash Café
2444,2,5.0,Stash Café
2445,2,5.0,Stash Café
2446,2,4.0,Stash Café
2447,2,5.0,Stash Café
2448,2,5.0,Stash Café
2449,2,4.0,Stash Café
2450,2,4.0,Stash Café
2451,2,3.0,Stash Café
2452,2,5.0,Stash Café
2453,2,3.0,Stash Café
2454,2,5.0,Stash Café
2455,2,5.0,Stash Café
2456,2,5.0,Stash Café
2457,2,4.0,Stash Café
2458,2,5.0,Stash Café
2459,2,4.0,Stash Café
2460,2,5.0,Stash Café
2461,2,5.0,Stash Café
2462,2,5.0,Stash Café
2463,2,4.0,Stash Café
2464,2,4.0,Stash Café
2465,2,5.0,Stash Café
2466,2,5.0,Stash Café
2467,2,5.0,Stash Café
2468,2,1.0,Stash Café
2469,2,4.0,Stash Café
2470,2,5.0,Stash Café
2471,2,4.0,Stash Café
2471,0,4.0,Dunn's Famous
2472,2,5.0,Stash Café
2473,2,4.0,Stash Café
2474,2,5.0,Stash Café
2475,2,5.0,Stash Café
2476,2,5.0,Stash Café
2477,2,5.0,Stash Café
2478,2,5.0,Stash Café
2479,2,5.0,Stash Café
2480,2,5.0,Stash Café
2481,2,5.0,Stash Café
2482,2,5.0,Stash Café
2483,2,5.0,Stash Café
2484,2,5.0,Stash Café
2485,2,5.0,Stash Café
2486,2,5.0,Stash Café
2487,2,5.0,Stash Café
2488,2,5.0,Stash Café
2489,2,5.0,Stash Café
2490,2,5.0,Stash Café
2491,2,5.0,Stash Café
2492,0,5.0,Dunn's Famous
2493,4,2.0,Cacao 70
2494,25,4.0,Le Warehouse
2495,38,3.0,Restaurant Sai Gwan
2496,34,3.0,Bâton Rouge Steakhouse & Bar
2497,3,4.0,La Société Montréal
2498,1,4.0,Copper Branch
2499,13,3.0,L’Entrepôt - Mont-Royal
2500,0,5.0,Dunn's Famous
2501,1,3.0,Copper Branch
2502,17,4.0,Les 3 Brasseurs
2503,3,4.0,La Société Montréal
2504,12,5.0,Les 3 Brasseurs
2505,40,3.0,Holiday Inn Montreal Centreville Downtown
2506,23,4.0,Restaurant Granada
2507,17,1.0,Les 3 Brasseurs
2508,36,1.0,Le Vieux Dublin Pub & Restaurant
2509,36,1.0,Le Vieux Dublin Pub & Restaurant
2510,36,3.0,Le Vieux Dublin Pub & Restaurant
2511,36,4.0,Le Vieux Dublin Pub & Restaurant
2512,36,3.0,Le Vieux Dublin Pub & Restaurant
2513,36,1.0,Le Vieux Dublin Pub & Restaurant
2514,36,4.0,Le Vieux Dublin Pub & Restaurant
2515,36,2.0,Le Vieux Dublin Pub & Restaurant
2516,0,4.0,Dunn's Famous
2517,0,1.0,Dunn's Famous
2518,6,4.0,Toi Moi & Café
2519,4,4.0,Cacao 70
2520,0,3.0,Dunn's Famous
2521,17,2.0,Les 3 Brasseurs
2522,3,5.0,La Société Montréal
2523,50,3.0,Copper Branch
2524,5,4.0,La Chronique
2525,5,5.0,La Chronique
2526,5,5.0,La Chronique
2527,5,5.0,La Chronique
2528,5,3.0,La Chronique
2529,5,5.0,La Chronique
2530,5,2.0,La Chronique
2531,6,1.0,Toi Moi & Café
2532,64,4.0,Via Pizza
2533,12,4.0,Les 3 Brasseurs
2534,12,4.0,Les 3 Brasseurs
2535,40,3.0,Holiday Inn Montreal Centreville Downtown
2536,11,1.0,Scéna
2537,12,4.0,Les 3 Brasseurs
2538,13,4.0,L’Entrepôt - Mont-Royal
2539,25,5.0,Le Warehouse
2539,13,4.0,L’Entrepôt - Mont-Royal
2540,13,4.0,L’Entrepôt - Mont-Royal
2541,61,1.0,Vincent Sous Marin
2542,6,1.0,Toi Moi & Café
2543,13,4.0,L’Entrepôt - Mont-Royal
2544,6,5.0,Toi Moi & Café
2544,6,5.0,Toi Moi & Café
2545,12,4.0,Les 3 Brasseurs
2546,0,3.0,Dunn's Famous
2547,17,3.0,Les 3 Brasseurs
2548,25,3.0,Le Warehouse
2548,12,1.0,Les 3 Brasseurs
2549,25,4.0,Le Warehouse
2550,12,3.0,Les 3 Brasseurs
2551,25,4.0,Le Warehouse
2552,12,2.0,Les 3 Brasseurs
2553,26,4.0,Les 3 Brasseurs
2554,1,5.0,Copper Branch
2555,1,5.0,Copper Branch
2556,1,5.0,Copper Branch
2557,1,4.0,Copper Branch
2558,1,5.0,Copper Branch
2559,1,5.0,Copper Branch
2560,1,5.0,Copper Branch
2561,1,4.0,Copper Branch
2562,1,5.0,Copper Branch
2563,1,5.0,Copper Branch
2564,1,5.0,Copper Branch
2565,1,5.0,Copper Branch
2565,1,1.0,Copper Branch
2565,1,5.0,Copper Branch
2565,1,5.0,Copper Branch
2566,1,3.0,Copper Branch
2567,1,4.0,Copper Branch
2568,1,5.0,Copper Branch
2569,1,4.0,Copper Branch
2570,29,3.0,Cacao 70
2571,0,5.0,Dunn's Famous
2572,0,5.0,Dunn's Famous
2573,22,3.0,Mon Shing
2574,26,5.0,Les 3 Brasseurs
2575,0,2.0,Dunn's Famous
2576,0,4.0,Dunn's Famous
2577,25,4.0,Le Warehouse
2577,17,5.0,Les 3 Brasseurs
2578,30,1.0,Second Cup
2579,29,3.0,Cacao 70
2580,26,1.0,Les 3 Brasseurs
2581,12,4.0,Les 3 Brasseurs
2582,12,4.0,Les 3 Brasseurs
2583,12,4.0,Les 3 Brasseurs
2584,24,3.0,Tri Express
2585,26,4.0,Les 3 Brasseurs
2586,17,3.0,Les 3 Brasseurs
2587,34,3.0,Bâton Rouge Steakhouse & Bar
2588,26,5.0,Les 3 Brasseurs
2589,3,3.0,La Société Montréal
2590,22,1.0,Mon Shing
2591,22,2.0,Mon Shing
2592,22,4.0,Mon Shing
2593,22,4.0,Mon Shing
2594,22,1.0,Mon Shing
2595,22,1.0,Mon Shing
2596,22,1.0,Mon Shing
2597,22,3.0,Mon Shing
2598,39,5.0,La Concession- Boutique + Comptoir Alimentaire
2599,12,3.0,Les 3 Brasseurs
2600,0,5.0,Dunn's Famous
2601,25,4.0,Le Warehouse
2602,25,1.0,Le Warehouse
2603,25,5.0,Le Warehouse
2604,25,1.0,Le Warehouse
2605,25,1.0,Le Warehouse
2606,25,5.0,Le Warehouse
2607,25,1.0,Le Warehouse
2608,25,2.0,Le Warehouse
2609,25,3.0,Le Warehouse
2610,25,1.0,Le Warehouse
2611,25,1.0,Le Warehouse
2612,25,4.0,Le Warehouse
2613,25,5.0,Le Warehouse
2614,25,1.0,Le Warehouse
2615,25,2.0,Le Warehouse
2616,25,5.0,Le Warehouse
2617,25,1.0,Le Warehouse
2618,25,2.0,Le Warehouse
2619,25,3.0,Le Warehouse
2620,25,4.0,Le Warehouse
2621,0,5.0,Dunn's Famous
2622,4,1.0,Cacao 70
2623,3,4.0,La Société Montréal
2624,3,2.0,La Société Montréal
